Date|Close|Open|High|Low|Volume|Change|Value
1997-07-07|773.51|777.7|777.75|772.14|38.44M|-0.74%|0
1997-07-08|767.74|773|774|761.57|39.55M|-0.75%|0
1997-07-09|771.99|768.26|772.24|763.97|39.45M|0.55%|1
1997-07-10|767.77|771.99|773.17|765.5|38.28M|-0.55%|0
1997-07-11|768.3|766.91|771.08|762.71|39.44M|0.07%|1
1997-07-12|767.27|768.43|769.44|765.75|26.13M|-0.13%|0
1997-07-14|764.45|767.17|770.73|763.61|40.02M|-0.37%|0
1997-07-15|755.05|762.93|764.2|748.47|42.04M|-1.23%|0
1997-07-16|739.72|750.35|750.35|737.59|44.02M|-2.03%|0
1997-07-18|747.37|737.23|748.06|736.71|40.98M|1.03%|1
1997-07-19|742.15|747.45|747.9|739.92|24.49M|-0.70%|0
1997-07-21|740.93|741.02|747.52|736.32|27.87M|-0.16%|0
1997-07-22|725.98|740.89|741.15|723.46|34.68M|-2.02%|0
1997-07-23|730.58|723.56|730.78|721.67|31.78M|0.63%|1
1997-07-24|739.04|729.42|739.04|724.92|40.26M|1.16%|1
1997-07-25|733.64|739.82|746.87|733.59|43.34M|-0.73%|0
1997-07-26|732.32|733.08|735.12|730.08|20.11M|-0.18%|0
1997-07-28|733.92|732.56|738.13|730.91|28.29M|0.22%|1
1997-07-29|732.68|733.68|734.63|731.41|29.19M|-0.17%|0
1997-07-30|726.89|733.63|736.28|726.06|25.48M|-0.79%|0
1997-07-31|726.12|724.78|726.12|721.4|25.83M|-0.11%|0
1997-08-01|731.45|726.84|735.17|726.79|28.98M|0.73%|1
1997-08-02|730.43|731.46|732.33|728.43|18.20M|-0.14%|0
1997-08-04|734.19|729.66|734.69|729.24|25.77M|0.51%|1
1997-08-05|740.86|734.37|740.91|733.66|33.66M|0.91%|1
1997-08-06|745.65|740.04|745.65|739.68|34.07M|0.65%|1
1997-08-07|745.35|746.38|748.97|743.4|34.19M|-0.04%|0
1997-08-08|752.01|745.97|752.01|745.91|33.99M|0.89%|1
1997-08-09|760.84|754.07|764.81|753.31|30.27M|1.17%|1
1997-08-11|765.07|762.77|766.48|762.36|35.61M|0.56%|1
1997-08-12|762.92|766.26|766.7|761.8|35.27M|-0.28%|0
1997-08-13|762.73|762.99|766.52|760.94|33.37M|-0.02%|0
1997-08-14|755.78|762.78|762.78|753.66|35.89M|-0.91%|0
1997-08-16|748.41|754.54|754.54|748.2|20.97M|-0.98%|0
1997-08-18|747.29|747.84|749.81|745.37|28.98M|-0.15%|0
1997-08-19|741.29|746.46|747.45|737.54|31.61M|-0.80%|0
1997-08-20|746.23|741.16|749.31|735.37|34.92M|0.67%|1
1997-08-21|739.47|745.75|746.69|739.42|33.90M|-0.91%|0
1997-08-22|736.62|738.92|742.28|729.72|36.24M|-0.39%|0
1997-08-23|742.58|739.23|742.8|738.96|23.01M|0.81%|1
1997-08-25|741.76|744.04|746.99|739.99|34.92M|-0.11%|0
1997-08-26|734.03|740.77|740.77|731.55|31.36M|-1.04%|0
1997-08-27|730.28|732.55|735.73|730.24|32.74M|-0.51%|0
1997-08-28|716.86|729.86|731.36|716.6|38.33M|-1.84%|0
1997-08-29|704.27|714.97|718.61|704.27|38.76M|-1.76%|0
1997-08-30|695.37|701.08|701.08|688.27|23.04M|-1.26%|0
1997-09-01|682.2|691.8|697.38|682.1|32.27M|-1.89%|0
1997-09-02|688.78|679.09|688.78|671.09|33.17M|0.96%|1
1997-09-03|688.63|690.73|697.44|687.31|36.20M|-0.02%|0
1997-09-04|687.99|687.37|690.19|682.22|28.77M|-0.09%|0
1997-09-05|700.92|688.04|701.36|686.99|32.88M|1.88%|1
1997-09-06|702.91|701.42|702.91|697.52|20.67M|0.28%|1
1997-09-08|697.98|703.46|703.65|696.05|33.60M|-0.70%|0
1997-09-09|688.97|694.83|694.83|687.75|31.13M|-1.29%|0
1997-09-10|691.62|687.52|691.62|685.65|27.50M|0.38%|1
1997-09-11|695.37|690.5|695.37|687.69|27.14M|0.54%|1
1997-09-12|699.33|694.47|699.75|693.61|30.48M|0.57%|1
1997-09-13|699.74|698.82|701.44|697.51|15.58M|0.06%|1
1997-09-18|701.39|700.81|705.2|700.81|26.44M|0.24%|1
1997-09-19|689.16|700.57|700.57|689.16|29.22M|-1.74%|0
1997-09-20|679.97|688.59|688.59|678.17|18.42M|-1.33%|0
1997-09-22|668.45|678.77|682.23|666.95|29.34M|-1.69%|0
1997-09-23|654.37|666.56|666.56|654.37|26.55M|-2.11%|0
1997-09-24|655.75|653.8|658.58|645.49|32.24M|0.21%|1
1997-09-25|647|655.22|658.78|643.31|32.95M|-1.33%|0
1997-09-26|638.26|644.38|645.96|637.29|28.79M|-1.35%|0
1997-09-27|629.42|637.54|637.54|629|19.20M|-1.39%|0
1997-09-29|625.07|625.44|633.02|622.03|26.69M|-0.69%|0
1997-09-30|647.11|623.93|647.11|623.31|32.72M|3.53%|1
1997-10-01|644.92|646.86|654.05|644.92|33.75M|-0.34%|0
1997-10-02|636.65|644.44|647.7|633.7|27.85M|-1.28%|0
1997-10-04|646.15|634.61|646.46|632.93|15.66M|1.49%|1
1997-10-06|644.21|644.68|655.04|644.13|31.22M|-0.30%|0
1997-10-07|630.03|642.25|642.25|629.46|26.92M|-2.20%|0
1997-10-08|610.44|627.68|627.8|610.19|29.03M|-3.11%|0
1997-10-09|609.36|607.49|616.54|601.13|28.63M|-0.18%|0
1997-10-10|609.84|612.82|616.98|607.39|24.04M|0.08%|1
1997-10-11|620.23|609.9|620.71|609.9|14.58M|1.70%|1
1997-10-13|613|618.22|619.34|611.83|20.82M|-1.17%|0
1997-10-14|620.68|619.67|627.33|617.23|23.91M|1.25%|1
1997-10-15|604.74|621.5|621.51|602.82|26.04M|-2.57%|0
1997-10-16|579.25|598.13|598.13|573.43|32.42M|-4.22%|0
1997-10-17|585.49|577.87|592.84|564.47|41.33M|1.08%|1
1997-10-18|584.71|586.62|589.22|578.59|21.02M|-0.13%|0
1997-10-20|565.64|584.59|585.4|561|33.00M|-3.26%|0
1997-10-21|566.85|559.77|582.85|554.58|46.33M|0.21%|1
1997-10-22|601.32|569.47|601.93|569.47|45.57M|6.08%|1
1997-10-23|604.06|602.99|614.62|593.96|62.35M|0.46%|1
1997-10-24|570.91|596.33|596.33|569.8|49.95M|-5.49%|0
1997-10-25|548.47|567.71|567.71|541.52|30.12M|-3.93%|0
1997-10-27|530.47|549.31|557.57|529.12|36.79M|-3.28%|0
1997-10-28|495.28|522.39|522.39|492.3|45.58M|-6.63%|0
1997-10-29|506.64|500.05|519.07|486.64|59.50M|2.29%|1
1997-10-30|485.08|499.65|502.19|480.54|63.56M|-4.26%|0
1997-10-31|470.79|476.08|476.94|462.83|50.66M|-2.95%|0
1997-11-01|497.22|472.35|497.35|468.8|41.11M|5.61%|1
1997-11-03|511.66|497.11|517.68|487.67|64.80M|2.90%|1
1997-11-04|542.13|514.08|542.86|514.08|62.86M|5.96%|1
1997-11-05|555.74|547.33|565.16|546.3|86.41M|2.51%|1
1997-11-06|553.87|555.21|558.25|544.53|64.52M|-0.34%|0
1997-11-07|515.63|554.38|554.74|514.94|76.97M|-6.90%|0
1997-11-08|495.7|504.71|504.71|479.61|47.67M|-3.87%|0
1997-11-10|525.32|501.45|526.6|501.45|62.35M|5.98%|1
1997-11-11|522.11|521.62|537.95|509.43|57.48M|-0.61%|0
1997-11-12|517.49|521.33|521.33|507.22|41.75M|-0.88%|0
1997-11-13|519.47|521.46|529.78|515.57|60.38M|0.38%|1
1997-11-14|520.01|519.14|522.76|509.53|46.99M|0.10%|1
1997-11-15|519.37|522.06|525.64|519.18|31.28M|-0.12%|0
1997-11-17|496.98|517.65|526.12|495.41|44.74M|-4.31%|0
1997-11-18|494.66|489.69|500.49|476.3|48.76M|-0.47%|0
1997-11-19|502.59|494.74|502.59|482.95|44.17M|1.60%|1
1997-11-20|488.41|504.94|505.71|475.86|56.87M|-2.82%|0
1997-11-21|506.07|493.43|506.07|483.24|69.90M|3.62%|1
1997-11-22|485.43|506.2|508.41|485.43|44.59M|-4.08%|0
1997-11-24|450.64|477.09|477.09|450.01|33.15M|-7.17%|0
1997-11-25|439.59|441.66|448.11|423.69|56.77M|-2.45%|0
1997-11-26|438.7|436.45|444.32|429.51|63.37M|-0.20%|0
1997-11-27|433.1|439.05|445.56|432.83|57.82M|-1.28%|0
1997-11-28|411.91|430.25|430.25|407.22|48.61M|-4.89%|0
1997-11-29|407.86|404.64|408.04|391.13|32.70M|-0.98%|0
1997-12-01|393.16|405.52|412.15|393.16|46.92M|-3.60%|0
1997-12-02|376.87|389.12|389.12|367.34|40.90M|-4.14%|0
1997-12-03|379.31|369.01|379.45|356.82|88.23M|0.65%|1
1997-12-04|405.81|383.06|406.01|383.06|111.19M|6.99%|1
1997-12-05|434.12|417.43|436.5|417.43|92.19M|6.98%|1
1997-12-06|435.73|435.27|443.51|417.7|111.95M|0.37%|1
1997-12-08|414.83|432.78|438.55|414.63|98.11M|-4.80%|0
1997-12-09|388|410.13|410.13|387.93|81.34M|-6.47%|0
1997-12-10|399.85|396.33|405.46|380.46|87.19M|3.05%|1
1997-12-11|377.37|398.06|398.06|376.19|78.04M|-5.62%|0
1997-12-12|350.68|362.65|362.65|350.68|43.94M|-7.07%|0
1997-12-13|359.82|345.87|366.4|338.94|69.32M|2.61%|1
1997-12-15|385.8|367.04|385.95|367.04|79.45M|7.22%|1
1997-12-16|404.26|393.92|413.12|393.92|100.69M|4.78%|1
1997-12-17|418.49|404.48|422.52|398.97|111.33M|3.52%|1
1997-12-19|397.02|416.11|420.14|396.59|99.34M|-5.13%|0
1997-12-20|400.19|393.36|408.02|379.55|77.49M|0.80%|1
1997-12-22|396.06|402.12|409.04|395.44|75.21M|-1.03%|0
1997-12-23|366.36|391.27|391.27|366.32|85.90M|-7.50%|0
1997-12-24|351.45|361.32|361.32|343.32|85.78M|-4.07%|0
1997-12-26|375.15|359.65|376.84|359.65|68.62M|6.74%|1
1997-12-27|376.31|375.32|377.65|367.48|83.49M|0.31%|1
1998-01-03|385.49|374.41|385.49|372.37|35.65M|2.44%|1
1998-01-05|396.49|389.08|403.93|389.08|98.42M|2.85%|1
1998-01-06|406.34|396.84|406.39|395.89|74.79M|2.48%|1
1998-01-07|409.42|407.69|424.01|407.22|97.66M|0.76%|1
1998-01-08|423.96|409.88|424.81|403.08|90.01M|3.55%|1
1998-01-09|414|420.77|420.92|408.31|85.27M|-2.35%|0
1998-01-10|440.78|417.93|440.78|417.93|78.20M|6.47%|1
1998-01-12|456.2|444.07|461.56|444.07|113.06M|3.50%|1
1998-01-13|463.74|456|466.59|450.01|111.80M|1.65%|1
1998-01-14|475.13|466|482.84|463.81|128.20M|2.46%|1
1998-01-15|505.98|479.55|506.52|479.55|129.19M|6.49%|1
1998-01-16|488.1|512.27|532.43|485.83|200.06M|-3.53%|0
1998-01-17|495.91|491.12|498.23|478.05|86.77M|1.60%|1
1998-01-19|528.77|502.31|528.8|502.31|151.16M|6.63%|1
1998-01-20|533.55|529.25|543.46|520.49|127.84M|0.90%|1
1998-01-21|506.66|529.82|529.82|504.07|131.18M|-5.04%|0
1998-01-22|483.99|503.99|510.87|483.99|110.81M|-4.47%|0
1998-01-23|486.86|483.47|492.67|474.77|87.53M|0.59%|1
1998-01-24|509.53|488.37|510.08|488.37|64.22M|4.66%|1
1998-01-26|518.64|512.61|522.5|512.13|80.84M|1.79%|1
1998-01-30|558.33|528.48|558.34|528.48|61.28M|7.65%|1
1998-01-31|567.38|566.84|587.99|562.53|91.61M|1.62%|1
1998-02-02|543.68|556.58|556.58|534.39|97.97M|-4.18%|0
1998-02-03|550.21|547.7|564.13|539.68|104.60M|1.20%|1
1998-02-04|547.28|552.97|560.86|545.79|100.25M|-0.53%|0
1998-02-05|528.05|546.74|549.17|524.38|95.22M|-3.51%|0
1998-02-06|540.45|539.31|553.11|534.76|104.08M|2.35%|1
1998-02-07|542.7|538.28|545.48|534.21|55.17M|0.42%|1
1998-02-09|554.24|543.08|557.96|542.92|90.84M|2.13%|1
1998-02-10|541.77|554.83|558.65|538.37|86.16M|-2.25%|0
1998-02-11|520.14|539.22|539.22|511.81|82.99M|-3.99%|0
1998-02-12|512.49|516.5|516.5|497.27|78.10M|-1.47%|0
1998-02-13|506.2|519.47|529.14|506.2|91.69M|-1.23%|0
1998-02-14|484.12|504.99|504.99|482.87|49.57M|-4.36%|0
1998-02-16|476.98|482.93|486.99|469.86|69.37M|-1.47%|0
1998-02-17|471.73|475.88|475.88|462.26|58.91M|-1.10%|0
1998-02-18|487.73|475.16|492.71|472.62|68.78M|3.39%|1
1998-02-19|513.45|488.56|516.69|488.56|77.96M|5.27%|1
1998-02-20|522.13|518.71|536.63|518.71|83.92M|1.69%|1
1998-02-21|528.95|520.29|529.88|512.88|55.97M|1.31%|1
1998-02-23|543.06|537.55|553.53|537.55|83.46M|2.67%|1
1998-02-24|540.89|541.58|546.33|534.07|76.97M|-0.40%|0
1998-02-25|516.38|539.38|547.79|516.1|81.90M|-4.53%|0
1998-02-26|524.98|516.72|531.41|507.59|71.75M|1.67%|1
1998-02-27|548.42|527.4|551.19|527.4|85.91M|4.46%|1
1998-02-28|558.98|553.64|566.24|553.64|63.39M|1.93%|1
1998-03-02|574.35|562.66|581.12|562.64|99.93M|2.75%|1
1998-03-03|570.89|577.24|591.7|567.55|108.86M|-0.60%|0
1998-03-04|572.76|570.33|572.76|553.25|86.37M|0.33%|1
1998-03-05|535.68|570.13|570.13|535.68|94.27M|-6.47%|0
1998-03-06|522.55|530.76|535.63|517.06|78.37M|-2.45%|0
1998-03-07|525.98|525.6|531.13|521.47|43.85M|0.66%|1
1998-03-09|507.71|526.4|531.53|507.71|57.51M|-3.47%|0
1998-03-10|525.56|507.82|525.56|501.84|58.36M|3.52%|1
1998-03-11|531.05|522.06|540.94|518.31|70.23M|1.04%|1
1998-03-12|535.84|534.95|544.59|534.54|70.50M|0.90%|1
1998-03-13|536.16|537.84|540.09|521.8|86.42M|0.06%|1
1998-03-14|533.56|535.41|540.37|531.4|53.43M|-0.48%|0
1998-03-16|528.88|535.6|539.54|528.87|73.11M|-0.88%|0
1998-03-17|515.51|528.54|528.54|513.44|74.52M|-2.53%|0
1998-03-18|518.08|516|526.77|510.87|67.84M|0.50%|1
1998-03-19|521.73|518|525.12|518|65.27M|0.70%|1
1998-03-20|525.95|522.38|530.4|522.38|68.52M|0.81%|1
1998-03-21|521.62|525.03|525.03|519.35|47.73M|-0.82%|0
1998-03-23|511.9|521.91|522.84|511.89|76.17M|-1.86%|0
1998-03-24|508.43|512.8|513.37|506.1|73.46M|-0.68%|0
1998-03-25|510.14|509.25|512.85|503.74|73.88M|0.34%|1
1998-03-26|501.13|508.89|508.89|498.43|71.79M|-1.77%|0
1998-03-27|503.08|501.2|503.08|493.95|62.86M|0.39%|1
1998-03-28|496.26|502.47|505.5|496.26|49.45M|-1.36%|0
1998-03-30|482.33|493.05|493.05|479.52|59.03M|-2.81%|0
1998-03-31|481.04|482.91|490.31|481.04|59.44M|-0.27%|0
1998-04-01|468.22|482.88|482.88|468.22|56.16M|-2.67%|0
1998-04-02|453.66|464.87|466.34|450.25|61.02M|-3.11%|0
1998-04-03|434.45|449.64|450.74|421.92|63.22M|-4.23%|0
1998-04-04|442.45|431.44|447.22|425.37|43.69M|1.84%|1
1998-04-06|435.92|441.08|441.88|431.87|50.07M|-1.48%|0
1998-04-07|459.58|437.71|459.58|437.71|58.96M|5.43%|1
1998-04-08|455.53|458.96|465.82|455.11|61.93M|-0.88%|0
1998-04-09|468.11|467.99|475.03|465.49|60.73M|2.76%|1
1998-04-10|468.29|467.23|470.05|463.73|54.04M|0.04%|1
1998-04-11|490.63|470.86|490.84|470.86|43.79M|4.77%|1
1998-04-13|494.89|488.84|498.71|486.13|69.82M|0.87%|1
1998-04-14|467.63|491.19|491.19|467.07|52.93M|-5.51%|0
1998-04-15|467.87|466.94|470.61|462.02|45.66M|0.05%|1
1998-04-16|454.15|465.9|465.9|447.35|44.62M|-2.93%|0
1998-04-17|450.23|450.53|454.38|446.46|37.03M|-0.86%|0
1998-04-18|441.68|452.36|457.99|441.68|29.52M|-1.90%|0
1998-04-20|435.73|441.22|444.22|434.44|35.67M|-1.35%|0
1998-04-21|439.21|434.08|441.17|429.33|40.34M|0.80%|1
1998-04-22|431.81|437.97|444.01|431.81|41.59M|-1.68%|0
1998-04-23|416.54|428.76|428.76|414.29|44.56M|-3.54%|0
1998-04-24|414.56|416.21|429.48|412.34|55.07M|-0.48%|0
1998-04-25|411.63|414.23|416.48|409.52|29.52M|-0.71%|0
1998-04-27|406.25|411.59|413.85|406.06|44.76M|-1.31%|0
1998-04-28|402.39|406.16|407.51|399.48|40.16M|-0.95%|0
1998-04-29|417.05|403.34|418.47|401.19|47.13M|3.64%|1
1998-04-30|421.22|418.31|423.47|414.61|48.91M|1.00%|1
1998-05-02|406.53|418.64|418.64|406.53|27.79M|-3.49%|0
1998-05-04|391.8|401.53|401.53|389.82|41.59M|-3.62%|0
1998-05-06|376.23|388.8|388.8|374.53|44.19M|-3.97%|0
1998-05-07|379.47|376.11|380.45|369.95|50.12M|0.86%|1
1998-05-08|373.04|376.46|379.63|368.57|47.57M|-1.69%|0
1998-05-09|374.76|373.64|376.85|372.21|26.57M|0.46%|1
1998-05-11|361.58|372.29|372.29|361.58|39.31M|-3.52%|0
1998-05-12|351.86|356.55|356.8|348.61|43.84M|-2.69%|0
1998-05-13|356.58|349.38|360.14|344.57|55.30M|1.34%|1
1998-05-14|362.94|354.69|372.83|349.07|89.18M|1.78%|1
1998-05-15|352.83|361.69|367.45|350.95|63.63M|-2.79%|0
1998-05-16|352.32|347.36|355.56|342|36.00M|-0.14%|0
1998-05-18|359|353.38|361.85|353.38|56.78M|1.90%|1
1998-05-19|362.53|360.16|362.53|355.02|63.49M|0.98%|1
1998-05-20|369.17|364.06|374.97|364.06|79.14M|1.83%|1
1998-05-21|362.3|370.55|375.46|362.3|93.02M|-1.86%|0
1998-05-22|353.67|361.09|361.09|352.23|62.10M|-2.38%|0
1998-05-23|356.05|354.84|359.11|354.84|34.71M|0.67%|1
1998-05-25|331.9|353.4|353.4|331.75|51.99M|-6.78%|0
1998-05-26|311.99|324.96|324.96|308.46|48.02M|-6.00%|0
1998-05-27|313.48|313.84|313.84|301.22|59.78M|0.48%|1
1998-05-28|323.09|313.81|331.93|309.57|72.17M|3.07%|1
