Date|Close|Change
2002-11-07|105.13|-0.61%
2002-11-08|104.68|-0.43%
2002-11-11|104.75|0.07%
2002-11-12|104.82|0.07%
2002-11-13|105.27|0.43%
2002-11-14|105.42|0.14%
2002-11-15|105.19|-0.22%
2002-11-18|105.38|0.18%
2002-11-19|105.8|0.40%
2002-11-20|106.05|0.24%
2002-11-21|105.93|-0.11%
2002-11-22|106.28|0.33%
2002-11-25|106.69|0.39%
2002-11-26|106.65|-0.04%
2002-11-27|106.89|0.23%
2002-11-29|106.5|-0.36%
2002-12-02|106.45|-0.05%
2002-12-03|106.44|-0.01%
2002-12-04|106.24|-0.19%
2002-12-05|106.19|-0.05%
2002-12-06|105.38|-0.76%
2002-12-09|105.27|-0.10%
2002-12-10|105.4|0.12%
2002-12-11|105.37|-0.03%
2002-12-12|104.53|-0.80%
2002-12-13|103.98|-0.53%
2002-12-16|104.52|0.52%
2002-12-17|104|-0.50%
2002-12-18|104.1|0.10%
2002-12-19|103.98|-0.12%
2002-12-20|104|0.02%
2002-12-23|104.08|0.08%
2002-12-24|103.68|-0.38%
2002-12-26|103.2|-0.46%
2002-12-27|102.78|-0.41%
2002-12-30|102.46|-0.31%
2002-12-31|102.26|-0.20%
2003-01-02|103.47|1.18%
2003-01-03|102.86|-0.59%
2003-01-06|102.39|-0.46%
2003-01-07|102.94|0.54%
2003-01-08|102.24|-0.68%
2003-01-09|102.29|0.05%
2003-01-10|101.56|-0.71%
2003-01-13|101.83|0.27%
2003-01-14|101.53|-0.29%
2003-01-15|101.69|0.16%
2003-01-16|101.12|-0.56%
2003-01-17|100.89|-0.23%
2003-01-21|100.47|-0.42%
2003-01-22|100.53|0.06%
2003-01-23|100.17|-0.36%
2003-01-24|99.45|-0.72%
2003-01-27|99.54|0.09%
2003-01-28|99.74|0.20%
2003-01-29|99.53|-0.21%
2003-01-30|99.75|0.22%
2003-01-31|100.14|0.39%
2003-02-03|100.12|-0.02%
2003-02-04|99.29|-0.83%
2003-02-05|99.9|0.61%
2003-02-06|99.69|-0.21%
2003-02-07|99.77|0.08%
2003-02-10|100.48|0.71%
2003-02-11|100.62|0.14%
2003-02-12|100.73|0.11%
2003-02-13|99.72|-1.00%
2003-02-14|100.25|0.53%
2003-02-18|100.7|0.45%
2003-02-19|100.18|-0.52%
2003-02-20|99.65|-0.53%
2003-02-21|100.25|0.60%
2003-02-24|99.74|-0.51%
2003-02-25|99.91|0.17%
2003-02-26|99.69|-0.22%
2003-02-27|99.87|0.18%
2003-02-28|99.81|-0.06%
2003-03-03|99.18|-0.63%
2003-03-04|99.16|-0.02%
2003-03-05|98.29|-0.88%
2003-03-06|98.37|0.08%
2003-03-07|98.1|-0.27%
2003-03-10|97.92|-0.18%
2003-03-11|98.08|0.16%
2003-03-12|98.19|0.11%
2003-03-13|99.61|1.45%
2003-03-14|100.05|0.44%
2003-03-17|99.69|-0.36%
2003-03-18|101.4|1.72%
2003-03-19|102.11|0.70%
2003-03-20|101.63|-0.47%
2003-03-21|102.45|0.81%
2003-03-24|101.43|-1.00%
2003-03-25|101.37|-0.06%
2003-03-26|101.07|-0.30%
2003-03-27|101.12|0.05%
2003-03-28|100.35|-0.76%
2003-03-31|99.49|-0.86%
2003-04-01|99.58|0.09%
2003-04-02|100.55|0.97%
2003-04-03|100.78|0.23%
2003-04-04|100.88|0.10%
2003-04-07|101.48|0.59%
2003-04-08|100.9|-0.57%
2003-04-09|100.53|-0.37%
2003-04-10|100.2|-0.33%
2003-04-11|100.56|0.36%
2003-04-14|100.31|-0.25%
2003-04-15|100.05|-0.26%
2003-04-16|99.29|-0.76%
2003-04-17|99.56|0.27%
2003-04-21|99.9|0.34%
2003-04-22|98.99|-0.91%
2003-04-23|99.02|0.03%
2003-04-24|98.56|-0.46%
2003-04-25|98.62|0.06%
2003-04-28|98.92|0.30%
2003-04-29|98.2|-0.73%
2003-04-30|97.38|-0.84%
2003-05-01|96.88|-0.51%
2003-05-02|96.94|0.06%
2003-05-05|96.53|-0.42%
2003-05-06|95.58|-0.98%
2003-05-07|95.76|0.19%
2003-05-08|95.11|-0.68%
2003-05-09|95.16|0.05%
2003-05-12|94.72|-0.46%
2003-05-13|94.88|0.17%
2003-05-14|94.73|-0.16%
2003-05-15|95.41|0.72%
2003-05-16|94.18|-1.29%
2003-05-19|93.9|-0.30%
2003-05-20|93.4|-0.53%
2003-05-21|93.68|0.30%
