Date|Close|Change
2002-09-05|2.098|-1.59%
2002-09-06|2.135|1.76%
2002-09-09|2.218|3.89%
2002-09-10|2.188|-1.35%
2002-09-11|2.346|7.22%
2002-09-12|2.276|-2.98%
2002-09-13|2.3|1.05%
2002-09-16|2.297|-0.13%
2002-09-17|2.455|6.88%
2002-09-18|2.427|-1.14%
2002-09-19|2.334|-3.83%
2002-09-20|2.335|0.04%
2002-09-23|2.329|-0.26%
2002-09-24|2.354|1.07%
2002-09-25|2.486|5.61%
2002-09-26|2.491|0.20%
2002-09-27|2.481|-0.40%
2002-09-28|2.406|-3.02%
2002-09-29|2.364|-1.75%
2002-09-30|2.521|6.64%
2002-10-08|2.538|0.67%
2002-10-09|2.558|0.79%
2002-10-10|2.537|-0.82%
2002-10-11|2.604|2.64%
2002-10-14|2.589|-0.58%
2002-10-15|2.304|-11.01%
2002-10-16|2.289|-0.65%
2002-10-17|2.291|0.09%
2002-10-18|2.294|0.13%
2002-10-22|2.278|-0.70%
2002-10-23|2.233|-1.98%
2002-10-24|2.226|-0.31%
2002-10-25|2.296|3.14%
2002-10-29|2.374|3.40%
2002-10-31|2.316|-2.44%
2002-11-01|2.328|0.52%
2002-11-04|2.467|5.97%
2002-11-05|2.136|-13.42%
2002-11-06|2.135|-0.05%
2002-11-07|2.257|5.71%
2002-11-08|2.301|1.95%
2002-11-11|2.337|1.56%
2002-11-12|2.288|-2.10%
2002-11-13|2.25|-1.66%
2002-11-14|2.26|0.44%
2002-11-15|2.263|0.13%
2002-11-18|2.357|4.15%
2002-11-19|2.36|0.13%
2002-11-20|2.384|1.02%
2002-11-21|2.629|10.28%
2002-11-22|2.622|-0.27%
2002-11-25|2.627|0.19%
2002-11-26|2.589|-1.45%
2002-11-27|2.545|-1.70%
2002-11-28|2.573|1.10%
2002-12-02|2.492|-3.15%
2002-12-03|2.545|2.13%
2002-12-05|2.541|-0.16%
2002-12-06|2.628|3.42%
2002-12-09|2.542|-3.27%
2002-12-10|2.644|4.01%
2002-12-11|2.693|1.85%
2002-12-12|2.684|-0.33%
2002-12-13|2.633|-1.90%
2002-12-18|2.415|-8.28%
2002-12-19|2.229|-7.70%
2002-12-20|2.231|0.09%
2002-12-23|2.25|0.85%
2002-12-24|2.244|-0.27%
2002-12-25|2.27|1.16%
2002-12-26|2.311|1.81%
2002-12-30|2.529|9.43%
2002-12-31|2.551|0.87%
2003-01-02|2.465|-3.37%
2003-01-03|2.436|-1.18%
2003-01-06|2.452|0.66%
2003-01-07|2.435|-0.69%
2003-01-08|2.44|0.21%
2003-01-09|2.341|-4.06%
2003-01-10|2.345|0.17%
2003-01-13|2.323|-0.94%
2003-01-14|2.322|-0.04%
2003-01-15|2.326|0.17%
2003-01-16|2.441|4.94%
2003-01-17|2.372|-2.83%
2003-01-20|2.305|-2.82%
2003-01-21|2.248|-2.47%
2003-01-22|2.25|0.09%
2003-01-23|2.247|-0.13%
2003-01-24|2.243|-0.18%
2003-01-27|2.369|5.62%
2003-01-28|2.312|-2.41%
2003-01-29|2.372|2.60%
2003-01-30|2.3|-3.04%
2003-01-31|2.299|-0.04%
2003-02-08|2.284|-0.65%
2003-02-09|2.289|0.22%
2003-02-10|2.295|0.26%
2003-02-11|2.284|-0.48%
2003-02-12|2.301|0.74%
2003-02-13|2.316|0.65%
2003-02-14|2.317|0.04%
2003-02-17|2.251|-2.85%
2003-02-18|2.319|3.02%
2003-02-19|2.318|-0.04%
2003-02-20|2.297|-0.91%
2003-02-21|2.305|0.35%
2003-02-24|2.285|-0.87%
2003-02-25|2.283|-0.09%
2003-02-26|2.276|-0.31%
2003-02-27|2.308|1.41%
2003-02-28|2.33|0.95%
2003-03-01|2.33|0.00%
2003-03-02|2.33|0.00%
2003-03-03|2.292|-1.63%
2003-03-04|2.314|0.96%
2003-03-05|2.39|3.28%
2003-03-06|2.381|-0.38%
2003-03-07|2.359|-0.92%
2003-03-08|2.358|-0.04%
2003-03-10|2.371|0.55%
2003-03-11|2.375|0.17%
2003-03-12|2.365|-0.42%
2003-03-13|2.345|-0.85%
2003-03-14|2.375|1.28%
2003-03-15|2.375|0.00%
2003-03-17|2.317|-2.44%
2003-03-18|2.322|0.22%
2003-03-19|2.324|0.09%
2003-03-20|2.321|-0.13%
2003-03-21|2.333|0.52%
2003-03-24|2.234|-4.24%
2003-03-25|2.242|0.36%
2003-03-26|2.263|0.94%
2003-03-27|2.277|0.62%
2003-03-28|2.281|0.18%
2003-03-31|2.275|-0.26%
2003-04-01|2.274|-0.04%
2003-04-02|2.275|0.04%
2003-04-03|2.276|0.04%
2003-04-04|2.28|0.18%
2003-04-07|2.265|-0.66%
2003-04-08|2.246|-0.84%
2003-04-09|2.256|0.45%
2003-04-10|2.261|0.22%
2003-04-11|2.263|0.09%
2003-04-14|2.268|0.22%
2003-04-15|2.258|-0.44%
2003-04-17|2.492|10.36%
2003-04-18|2.46|-1.28%
2003-04-21|2.394|-2.68%
2003-04-22|2.436|1.75%
2003-04-23|2.43|-0.25%
2003-04-30|2.275|-6.38%
2003-05-06|2.326|2.24%
2003-05-07|2.335|0.39%
2003-05-08|2.133|-8.65%
2003-05-09|2.116|-0.80%
2003-05-12|2.221|4.96%
2003-05-13|2.188|-1.49%
2003-05-14|2.176|-0.55%
2003-05-15|2.202|1.19%
2003-05-16|2.197|-0.23%
2003-05-19|2.206|0.41%
2003-05-20|2.235|1.31%
2003-05-21|2.228|-0.31%
2003-05-22|2.119|-4.89%
2003-05-23|2.193|3.49%
2003-05-26|2.226|1.50%
2003-05-27|2.214|-0.54%
2003-05-28|2.201|-0.59%
2003-05-29|2.231|1.36%
2003-05-30|2.235|0.18%
2003-06-02|2.223|-0.54%
2003-06-03|2.221|-0.09%
2003-06-04|2.209|-0.54%
2003-06-05|2.21|0.05%
2003-06-06|2.253|1.95%
2003-06-09|2.268|0.67%
2003-06-10|2.249|-0.84%
2003-06-11|2.277|1.24%
2003-06-12|2.225|-2.28%
2003-06-13|2.246|0.94%
2003-06-16|2.258|0.53%
2003-06-17|2.277|0.84%
2003-06-18|2.288|0.48%
2003-06-19|2.271|-0.74%
2003-06-20|2.267|-0.18%
2003-06-23|2.257|-0.44%
2003-06-24|2.311|2.39%
2003-06-25|2.334|1.00%
2003-06-26|2.289|-1.93%
2003-06-27|2.274|-0.66%
2003-06-30|2.289|0.66%
2003-07-01|2.299|0.44%
2003-07-02|2.312|0.57%
2003-07-03|2.318|0.26%
2003-07-04|2.312|-0.26%
2003-07-07|2.303|-0.39%
2003-07-08|2.281|-0.96%
2003-07-09|2.265|-0.70%
2003-07-10|2.285|0.88%
2003-07-11|2.287|0.09%
2003-07-14|2.288|0.04%
2003-07-15|2.275|-0.57%
2003-07-16|2.271|-0.18%
2003-07-17|2.258|-0.57%
2003-07-18|2.264|0.27%
2003-07-21|2.249|-0.66%
2003-07-22|2.241|-0.36%
2003-07-23|2.247|0.27%
2003-07-24|2.253|0.27%
2003-07-25|2.249|-0.18%
2003-07-28|2.234|-0.67%
2003-07-29|2.243|0.40%
2003-07-30|2.237|-0.27%
2003-07-31|2.24|0.13%
2003-08-01|2.228|-0.54%
2003-08-04|2.216|-0.54%
2003-08-05|2.216|0.00%
2003-08-06|2.238|0.99%
2003-08-07|2.198|-1.79%
2003-08-08|2.208|0.45%
2003-08-11|2.232|1.09%
2003-08-12|2.242|0.45%
2003-08-13|2.245|0.13%
2003-08-14|2.219|-1.16%
2003-08-15|2.211|-0.36%
2003-08-18|2.221|0.45%
2003-08-19|2.214|-0.32%
2003-08-20|2.279|2.94%
2003-08-21|2.236|-1.89%
2003-08-22|2.311|3.35%
2003-08-25|2.431|5.19%
2003-08-26|2.393|-1.56%
2003-08-27|2.402|0.38%
2003-08-28|2.375|-1.12%
2003-08-29|2.346|-1.22%
2003-09-01|2.371|1.07%
2003-09-02|2.388|0.72%
2003-09-03|2.415|1.13%
2003-09-04|2.372|-1.78%
2003-09-09|2.589|9.15%
2003-09-10|2.608|0.73%
2003-09-11|2.613|0.19%
2003-09-12|2.612|-0.04%
2003-09-15|2.618|0.23%
2003-09-16|2.623|0.19%
2003-09-17|2.555|-2.59%
2003-09-18|2.535|-0.78%
2003-09-19|2.622|3.43%
2003-09-22|2.675|2.02%
2003-09-23|2.626|-1.83%
2003-09-24|2.627|0.04%
2003-09-25|2.675|1.83%
2003-09-26|2.804|4.82%
2003-09-27|2.776|-1.00%
2003-09-28|2.788|0.43%
2003-09-29|3.026|8.54%
2003-09-30|3.042|0.53%
2003-10-09|3.052|0.33%
2003-10-10|2.815|-7.77%
2003-10-13|2.793|-0.78%
2003-10-14|2.786|-0.25%
2003-10-15|2.817|1.11%
2003-10-16|2.801|-0.57%
2003-10-17|2.732|-2.46%
2003-10-20|2.784|1.90%
2003-10-21|2.709|-2.69%
2003-10-22|2.774|2.40%
2003-10-23|2.737|-1.33%
2003-10-24|2.678|-2.16%
2003-10-27|2.754|2.84%
2003-10-28|2.798|1.60%
2003-10-29|2.78|-0.64%
2003-10-30|2.798|0.65%
2003-10-31|2.816|0.64%
2003-11-03|2.748|-2.41%
2003-11-04|2.78|1.16%
2003-11-05|2.789|0.32%
2003-11-06|2.772|-0.61%
2003-11-07|2.725|-1.70%
2003-11-10|2.747|0.81%
2003-11-11|2.639|-3.93%
2003-11-12|2.657|0.68%
2003-11-13|2.607|-1.88%
2003-11-14|2.566|-1.57%
2003-11-17|2.56|-0.23%
2003-11-18|2.555|-0.20%
2003-11-19|2.474|-3.17%
2003-11-20|2.524|2.02%
2003-11-21|2.528|0.16%
2003-11-24|2.522|-0.24%
2003-11-25|2.496|-1.03%
2003-11-26|2.412|-3.37%
2003-11-27|2.466|2.24%
2003-11-28|2.457|-0.36%
2003-12-01|2.477|0.81%
2003-12-02|2.478|0.04%
2003-12-03|2.413|-2.62%
2003-12-04|2.698|11.81%
2003-12-08|2.611|-3.22%
2003-12-09|2.615|0.15%
2003-12-10|2.496|-4.55%
2003-12-11|2.506|0.40%
2003-12-12|2.431|-2.99%
2003-12-15|2.435|0.16%
2003-12-16|2.388|-1.93%
2003-12-17|2.37|-0.75%
2003-12-18|2.392|0.93%
2003-12-19|2.373|-0.79%
2003-12-22|2.521|6.24%
2003-12-23|2.448|-2.90%
2003-12-24|2.428|-0.82%
2003-12-25|2.386|-1.73%
2003-12-26|2.453|2.81%
2003-12-29|2.447|-0.24%
2003-12-30|2.473|1.06%
2003-12-31|2.425|-1.94%
2004-01-02|2.407|-0.74%
2004-01-05|2.351|-2.33%
2004-01-06|2.459|4.59%
2004-01-07|2.307|-6.18%
2004-01-08|2.337|1.30%
2004-01-09|2.322|-0.64%
2004-01-12|2.318|-0.17%
2004-01-13|2.425|4.62%
2004-01-14|2.261|-6.76%
2004-01-15|2.269|0.35%
2004-01-16|2.36|4.01%
2004-01-17|2.39|1.27%
2004-01-18|2.556|6.95%
2004-01-19|2.426|-5.09%
2004-01-20|2.432|0.25%
2004-01-21|2.547|4.73%
2004-01-29|2.585|1.49%
2004-01-30|2.504|-3.13%
2004-02-02|2.406|-3.91%
2004-02-03|2.49|3.49%
2004-02-04|2.403|-3.49%
2004-02-05|2.425|0.92%
2004-02-06|2.36|-2.68%
2004-02-09|2.442|3.47%
2004-02-10|2.426|-0.66%
2004-02-11|2.416|-0.41%
2004-02-12|2.431|0.62%
2004-02-13|2.452|0.86%
2004-02-16|2.421|-1.26%
2004-02-17|2.441|0.83%
2004-02-18|2.378|-2.58%
2004-02-19|2.339|-1.64%
2004-02-20|2.406|2.86%
2004-02-23|2.364|-1.75%
2004-02-24|2.417|2.24%
2004-02-25|2.393|-0.99%
2004-02-26|2.389|-0.17%
2004-02-27|2.398|0.38%
2004-03-01|2.292|-4.42%
2004-03-02|2.304|0.52%
2004-03-03|2.391|3.78%
2004-03-04|2.379|-0.50%
2004-03-05|2.361|-0.76%
2004-03-08|2.405|1.86%
2004-03-10|2.38|-1.04%
2004-03-11|2.385|0.21%
2004-03-12|2.378|-0.29%
2004-03-15|2.352|-1.09%
2004-03-16|2.361|0.38%
2004-03-17|2.374|0.55%
2004-03-18|2.407|1.39%
2004-03-19|2.344|-2.62%
2004-03-22|2.349|0.21%
2004-03-23|2.431|3.49%
2004-03-24|2.413|-0.74%
2004-03-25|2.471|2.40%
2004-03-26|2.382|-3.60%
2004-03-29|2.399|0.71%
2004-03-30|2.376|-0.96%
2004-03-31|2.45|3.11%
2004-04-01|2.406|-1.80%
2004-04-02|2.386|-0.83%
2004-04-05|2.434|2.01%
2004-04-06|2.478|1.81%
2004-04-07|2.482|0.16%
2004-04-08|2.516|1.37%
2004-04-09|2.504|-0.48%
2004-04-12|2.618|4.55%
2004-04-13|2.668|1.91%
2004-04-14|2.673|0.19%
2004-04-15|2.696|0.86%
2004-04-16|2.735|1.45%
2004-04-19|2.742|0.26%
2004-04-20|2.698|-1.60%
2004-04-21|2.684|-0.52%
2004-04-22|2.757|2.72%
2004-04-23|2.733|-0.87%
2004-04-26|2.795|2.27%
2004-04-27|2.764|-1.11%
2004-04-28|2.738|-0.94%
2004-04-29|2.697|-1.50%
2004-04-30|2.729|1.19%
2004-05-08|2.745|0.59%
2004-05-09|2.745|0.00%
2004-05-10|2.762|0.62%
2004-05-11|2.712|-1.81%
2004-05-12|2.721|0.33%
2004-05-13|2.805|3.09%
2004-05-14|2.792|-0.46%
2004-05-17|2.747|-1.61%
2004-05-18|2.854|3.90%
2004-05-19|2.871|0.60%
2004-05-20|2.881|0.35%
2004-05-21|2.86|-0.73%
2004-05-24|2.875|0.52%
2004-05-25|2.848|-0.94%
2004-05-26|2.845|-0.11%
2004-05-27|2.867|0.77%
2004-05-28|2.757|-3.84%
2004-05-31|2.884|4.61%
2004-06-01|2.869|-0.52%
2004-06-02|2.833|-1.25%
2004-06-03|2.945|3.95%
2004-06-04|2.934|-0.37%
2004-06-07|2.927|-0.24%
2004-06-08|2.918|-0.31%
2004-06-09|2.942|0.82%
2004-06-10|2.905|-1.26%
2004-06-11|2.884|-0.72%
2004-06-14|2.909|0.87%
2004-06-15|2.901|-0.28%
2004-06-16|2.946|1.55%
2004-06-17|2.927|-0.64%
2004-06-18|2.852|-2.56%
2004-06-21|2.881|1.02%
2004-06-22|2.899|0.62%
2004-06-23|2.899|0.00%
2004-06-24|2.934|1.21%
2004-06-25|2.866|-2.32%
2004-06-28|2.967|3.52%
2004-06-29|3.01|1.45%
2004-06-30|3.001|-0.30%
2004-07-01|2.977|-0.80%
2004-07-02|2.943|-1.14%
2004-07-05|2.951|0.27%
2004-07-06|2.931|-0.68%
2004-07-07|2.943|0.41%
2004-07-08|2.94|-0.10%
2004-07-09|2.922|-0.61%
2004-07-12|2.921|-0.03%
2004-07-13|2.935|0.48%
2004-07-14|2.945|0.34%
2004-07-15|2.929|-0.54%
2004-07-16|2.934|0.17%
2004-07-19|2.968|1.16%
2004-07-20|2.971|0.10%
2004-07-21|2.954|-0.57%
2004-07-22|2.954|0.00%
2004-07-23|2.955|0.03%
2004-07-26|2.974|0.64%
2004-07-27|2.951|-0.77%
2004-07-28|2.92|-1.05%
2004-07-29|2.921|0.03%
2004-07-30|2.936|0.51%
2004-08-02|2.925|-0.37%
2004-08-03|2.818|-3.66%
2004-08-04|2.816|-0.07%
2004-08-05|2.821|0.18%
2004-08-06|2.817|-0.14%
2004-08-09|2.82|0.11%
2004-08-10|2.896|2.70%
2004-08-11|2.897|0.03%
2004-08-12|2.823|-2.55%
2004-08-13|2.884|2.16%
2004-08-16|2.937|1.84%
2004-08-17|2.921|-0.54%
2004-08-18|2.889|-1.10%
2004-08-19|2.826|-2.18%
2004-08-20|2.892|2.34%
2004-08-23|2.889|-0.10%
2004-08-24|2.92|1.07%
2004-08-25|2.895|-0.86%
2004-08-26|2.818|-2.66%
2004-08-27|2.722|-3.41%
2004-08-30|2.731|0.33%
2004-08-31|2.776|1.65%
2004-09-01|2.683|-3.35%
2004-09-02|2.637|-1.71%
2004-09-03|2.725|3.34%
2004-09-06|2.456|-9.87%
2004-09-07|2.435|-0.86%
2004-09-08|2.374|-2.51%
2004-09-09|2.325|-2.06%
2004-09-10|2.369|1.89%
2004-09-13|2.428|2.49%
2004-09-14|2.458|1.24%
2004-09-15|2.458|0.00%
2004-09-16|2.495|1.51%
2004-09-17|2.511|0.64%
2004-09-20|2.567|2.23%
2004-09-21|2.488|-3.08%
2004-09-22|2.707|8.80%
2004-09-23|2.856|5.50%
2004-09-24|2.873|0.60%
2004-09-27|2.819|-1.88%
2004-09-28|2.814|-0.18%
2004-09-29|2.841|0.96%
2004-09-30|2.806|-1.23%
2004-10-08|2.824|0.64%
2004-10-09|2.83|0.21%
2004-10-10|2.789|-1.45%
2004-10-11|2.744|-1.61%
2004-10-12|2.709|-1.28%
2004-10-13|2.705|-0.15%
2004-10-14|2.716|0.41%
2004-10-15|2.713|-0.11%
2004-10-18|2.725|0.44%
2004-10-19|2.809|3.08%
2004-10-20|2.838|1.03%
2004-10-21|2.837|-0.04%
2004-10-22|2.858|0.74%
2004-10-25|2.753|-3.67%
2004-10-26|2.76|0.25%
2004-10-27|2.816|2.03%
2004-10-28|2.829|0.46%
2004-10-29|2.832|0.11%
2004-11-01|2.824|-0.28%
2004-11-02|2.921|3.43%
2004-11-03|2.822|-3.39%
2004-11-04|2.802|-0.71%
2004-11-05|3.032|8.21%
2004-11-12|2.986|-1.52%
2004-11-15|2.996|0.33%
2004-11-16|2.992|-0.13%
2004-11-17|2.979|-0.43%
2004-11-18|2.958|-0.70%
2004-11-19|2.921|-1.25%
2004-11-22|2.97|1.68%
2004-11-23|2.972|0.07%
2004-11-24|2.977|0.17%
2004-11-25|2.978|0.03%
2004-11-26|2.962|-0.54%
2004-11-29|2.98|0.61%
2004-11-30|2.983|0.10%
2004-12-01|2.986|0.10%
2004-12-02|2.895|-3.05%
2004-12-03|2.827|-2.35%
2004-12-06|2.841|0.50%
2004-12-07|2.814|-0.95%
2004-12-08|2.793|-0.75%
2004-12-09|2.745|-1.72%
2004-12-10|2.691|-1.97%
2004-12-13|2.668|-0.85%
2004-12-14|2.679|0.41%
2004-12-15|2.681|0.07%
2004-12-16|2.776|3.54%
2004-12-17|2.823|1.69%
2004-12-20|2.894|2.52%
2004-12-21|2.889|-0.17%
2004-12-22|2.9|0.38%
2004-12-23|2.8|-3.45%
2004-12-24|2.838|1.36%
2004-12-27|2.622|-7.61%
2004-12-30|2.733|4.23%
2004-12-31|2.766|1.21%
2005-01-05|2.817|1.84%
2005-01-06|2.751|-2.34%
2005-01-07|2.738|-0.47%
2005-01-10|2.755|0.62%
2005-01-11|2.73|-0.91%
2005-01-12|2.689|-1.50%
2005-01-13|2.756|2.49%
2005-01-14|2.752|-0.15%
2005-01-17|2.661|-3.31%
2005-01-18|2.642|-0.71%
2005-01-19|2.641|-0.04%
2005-01-20|2.653|0.45%
2005-01-21|2.641|-0.45%
2005-01-24|2.594|-1.78%
2005-01-25|2.619|0.96%
2005-01-26|2.57|-1.87%
2005-01-27|2.605|1.36%
2005-01-28|2.621|0.61%
2005-01-31|2.529|-3.51%
2005-02-01|2.578|1.94%
2005-02-02|2.582|0.16%
2005-02-03|2.631|1.90%
2005-02-04|2.606|-0.95%
2005-02-05|2.602|-0.15%
2005-02-06|2.584|-0.69%
2005-02-07|2.591|0.27%
2005-02-08|2.554|-1.43%
2005-02-16|2.44|-4.46%
2005-02-17|2.435|-0.20%
2005-02-18|2.345|-3.70%
2005-02-21|2.304|-1.75%
2005-02-22|2.345|1.78%
2005-02-23|2.102|-10.36%
2005-02-24|2.283|8.61%
2005-02-25|2.321|1.66%
2005-03-01|2.182|-5.99%
2005-03-02|2.09|-4.22%
2005-03-03|2.036|-2.58%
2005-03-04|2.11|3.63%
2005-03-07|1.908|-9.57%
2005-03-08|1.957|2.57%
2005-03-09|2.028|3.63%
2005-03-10|1.905|-6.07%
2005-03-11|2.062|8.24%
2005-03-14|2.043|-0.92%
2005-03-15|2.037|-0.29%
2005-03-16|2.089|2.55%
2005-03-17|2.06|-1.39%
2005-03-18|1.826|-11.36%
2005-03-25|1.989|8.93%
2005-03-29|1.821|-8.45%
2005-03-30|2.024|11.15%
2005-03-31|2.011|-0.64%
2005-04-01|1.933|-3.88%
2005-04-04|2.013|4.14%
2005-04-05|1.927|-4.27%
2005-04-06|1.962|1.82%
2005-04-07|1.857|-5.35%
2005-04-08|1.889|1.72%
2005-04-11|1.833|-2.96%
2005-04-12|1.716|-6.38%
2005-04-13|1.779|3.67%
2005-04-14|1.716|-3.54%
2005-04-15|1.764|2.80%
2005-04-18|1.931|9.47%
2005-04-19|1.895|-1.86%
2005-04-20|1.89|-0.26%
2005-04-21|1.851|-2.06%
2005-04-22|1.862|0.59%
2005-04-25|1.936|3.97%
2005-04-26|1.955|0.98%
2005-04-27|1.934|-1.07%
2005-04-28|1.989|2.84%
2005-04-29|1.973|-0.80%
2005-04-30|1.965|-0.41%
2005-05-08|1.967|0.10%
2005-05-09|1.986|0.97%
2005-05-10|2.03|2.22%
2005-05-11|2.015|-0.74%
2005-05-12|2.022|0.35%
2005-05-13|2.062|1.98%
2005-05-16|1.84|-10.77%
2005-05-17|1.868|1.52%
2005-05-18|1.849|-1.02%
2005-05-20|1.901|2.81%
2005-05-23|1.969|3.58%
2005-05-25|2.028|3.00%
2005-05-26|1.816|-10.45%
2005-05-27|1.789|-1.49%
2005-05-30|1.912|6.88%
2005-05-31|1.702|-10.98%
2005-06-01|1.736|2.00%
2005-06-02|1.774|2.19%
2005-06-03|1.805|1.75%
2005-06-06|1.794|-0.61%
2005-06-07|1.719|-4.18%
2005-06-08|1.68|-2.27%
2005-06-09|1.634|-2.74%
2005-06-10|1.555|-4.83%
2005-06-13|1.636|5.21%
2005-06-14|1.522|-6.97%
2005-06-15|1.488|-2.23%
2005-06-21|1.494|0.40%
2005-06-22|1.386|-7.23%
2005-06-23|1.39|0.29%
2005-06-24|1.409|1.37%
2005-06-27|1.466|4.05%
2005-06-28|1.521|3.75%
2005-06-29|1.531|0.66%
2005-06-30|1.575|2.87%
2005-07-01|1.576|0.06%
2005-07-04|1.531|-2.86%
2005-07-05|1.568|2.42%
2005-07-06|1.445|-7.84%
2005-07-07|1.534|6.16%
2005-07-08|1.532|-0.13%
2005-07-11|1.587|3.59%
2005-07-12|1.253|-21.05%
2005-07-13|1.315|4.95%
2005-07-14|1.376|4.64%
2005-07-15|1.367|-0.65%
2005-07-18|1.365|-0.15%
2005-07-19|1.337|-2.05%
2005-07-20|1.412|5.61%
2005-07-21|1.421|0.64%
2005-07-22|1.454|2.32%
2005-07-25|1.543|6.12%
2005-07-26|1.531|-0.78%
2005-07-27|1.426|-6.86%
2005-07-28|1.522|6.73%
2005-07-29|1.503|-1.25%
2005-08-01|1.459|-2.93%
2005-08-02|1.45|-0.62%
2005-08-03|1.399|-3.52%
2005-08-04|1.358|-2.93%
2005-08-05|1.423|4.79%
2005-08-08|1.272|-10.61%
2005-08-09|1.231|-3.22%
2005-08-10|1.36|10.48%
2005-08-11|1.262|-7.21%
2005-08-12|1.29|2.22%
2005-08-15|1.272|-1.40%
2005-08-16|1.361|7.00%
2005-08-17|1.354|-0.51%
2005-08-18|1.276|-5.76%
2005-08-19|1.325|3.84%
2005-08-22|1.27|-4.15%
2005-08-23|1.286|1.26%
2005-08-24|1.298|0.93%
2005-08-25|1.339|3.16%
2005-08-26|1.375|2.69%
2005-08-29|1.356|-1.38%
2005-08-30|1.373|1.25%
2005-08-31|1.402|2.11%
2005-09-01|1.315|-6.21%
2005-09-02|1.274|-3.12%
2005-09-05|1.402|10.05%
2005-09-06|1.389|-0.93%
2005-09-07|1.292|-6.98%
2005-09-08|1.286|-0.46%
2005-09-09|1.298|0.93%
2005-09-12|1.381|6.39%
2005-09-13|1.339|-3.04%
2005-09-14|1.263|-5.68%
2005-09-15|1.316|4.20%
2005-09-16|1.161|-11.78%
2005-09-19|1.265|8.96%
2005-09-20|1.297|2.53%
2005-09-23|1.274|-1.77%
2005-09-26|1.259|-1.18%
2005-09-27|1.29|2.46%
2005-09-28|1.289|-0.08%
2005-09-29|1.247|-3.26%
2005-09-30|1.248|0.08%
2005-10-08|1.232|-1.28%
2005-10-09|1.294|5.03%
2005-10-10|1.207|-6.72%
2005-10-11|1.232|2.07%
2005-10-14|1.182|-4.06%
2005-10-18|1.33|12.52%
2005-10-19|1.301|-2.18%
2005-10-20|1.345|3.38%
2005-10-21|1.35|0.37%
2005-10-24|1.314|-2.67%
2005-10-25|1.343|2.21%
2005-10-26|1.382|2.90%
2005-10-27|1.363|-1.37%
2005-10-31|1.127|-17.31%
2005-11-01|1.222|8.43%
2005-11-03|1.095|-10.39%
2005-11-04|0.989|-9.68%
2005-11-08|1.2|21.33%
2005-11-11|1.31|9.17%
2005-11-21|1.262|-3.66%
2005-11-22|1.354|7.29%
2005-11-23|1.39|2.66%
2005-11-24|1.426|2.59%
2005-11-25|1.786|25.25%
2005-11-28|1.774|-0.67%
2005-11-29|1.805|1.75%
2005-12-01|1.951|8.09%
2005-12-02|1.936|-0.77%
2005-12-05|1.941|0.26%
2005-12-06|1.918|-1.18%
2005-12-07|1.985|3.49%
2005-12-08|1.933|-2.62%
2005-12-09|1.954|1.09%
2005-12-12|1.924|-1.54%
2005-12-13|1.785|-7.22%
2005-12-15|1.852|3.75%
2005-12-16|1.847|-0.27%
2005-12-19|1.88|1.79%
2005-12-20|1.783|-5.16%
2005-12-21|1.826|2.41%
2005-12-27|1.477|-19.11%
2005-12-28|1.494|1.15%
2005-12-29|1.511|1.14%
2005-12-30|1.544|2.18%
2005-12-31|1.482|-4.02%
2006-01-04|1.513|2.09%
2006-01-05|1.465|-3.17%
2006-01-06|1.534|4.71%
2006-01-09|1.451|-5.41%
2006-01-10|1.539|6.06%
2006-01-11|1.545|0.39%
2006-01-12|1.462|-5.37%
2006-01-13|1.523|4.17%
2006-01-16|1.555|2.10%
2006-01-17|1.426|-8.30%
2006-01-18|1.552|8.84%
2006-01-19|1.427|-8.05%
2006-01-20|1.437|0.70%
2006-01-23|1.468|2.16%
2006-01-24|1.446|-1.50%
2006-01-25|1.414|-2.21%
2006-01-26|1.623|14.78%
2006-01-27|1.6|-1.42%
2006-01-28|1.601|0.06%
2006-02-05|1.608|0.44%
2006-02-06|1.587|-1.31%
2006-02-07|1.607|1.26%
2006-02-08|1.534|-4.54%
2006-02-21|1.57|2.35%
2006-02-23|1.549|-1.34%
2006-02-27|1.516|-2.13%
2006-03-07|1.871|23.42%
2006-03-13|1.717|-8.23%
2006-03-14|1.762|2.62%
2006-03-16|1.767|0.28%
2006-03-17|1.595|-9.73%
2006-03-20|1.613|1.13%
2006-03-21|1.604|-0.56%
2006-03-22|1.735|8.17%
2006-03-23|1.679|-3.23%
2006-03-24|1.709|1.79%
2006-03-27|1.757|2.81%
2006-03-28|1.704|-3.02%
2006-03-29|1.708|0.23%
2006-03-30|1.737|1.70%
2006-03-31|1.715|-1.27%
2006-04-03|1.736|1.22%
2006-04-04|1.743|0.40%
2006-04-05|1.793|2.87%
2006-04-06|1.778|-0.84%
2006-04-07|1.773|-0.28%
2006-04-10|1.719|-3.05%
2006-04-11|1.724|0.29%
2006-04-12|1.728|0.23%
2006-04-13|1.724|-0.23%
2006-04-14|1.728|0.23%
2006-04-17|1.734|0.35%
2006-04-18|1.759|1.44%
2006-04-19|1.768|0.51%
2006-04-20|1.847|4.47%
2006-04-21|1.849|0.11%
2006-04-24|1.678|-9.25%
2006-04-25|1.698|1.19%
2006-04-26|1.873|10.31%
2006-04-27|1.953|4.27%
2006-04-28|1.953|0.00%
2006-04-29|1.95|-0.15%
2006-05-08|1.664|-14.67%
2006-05-09|1.647|-1.02%
2006-05-10|1.642|-0.30%
