Date|Close|Change
2013-10-28|0.086|1.18%
2013-10-29|0.086|0.00%
2013-10-30|0.086|0.00%
2013-10-31|0.09|4.65%
2013-11-01|0.09|0.00%
2013-11-02|0.092|2.22%
2013-11-03|0.092|0.00%
2013-11-05|0.088|-4.35%
2013-11-06|0.09|2.27%
2013-11-07|0.088|-2.22%
2013-11-08|0.091|3.41%
2013-11-09|0.09|-1.10%
2013-11-11|0.087|-3.33%
2013-11-12|0.089|2.30%
2013-11-13|0.088|-1.12%
2013-11-14|0.088|0.00%
2013-11-15|0.09|2.27%
2013-11-16|0.09|0.00%
2013-11-17|0.09|0.00%
2013-11-18|0.089|-1.11%
2013-11-19|0.089|0.00%
2013-11-20|0.09|1.12%
2013-11-21|0.091|1.11%
2013-11-22|0.09|-1.10%
2013-11-23|0.09|0.00%
2013-11-25|0.09|0.00%
2013-11-26|0.089|-1.11%
2013-11-27|0.089|0.00%
2013-11-28|0.088|-1.12%
2013-11-29|0.089|1.14%
2013-11-30|0.085|-4.49%
2013-12-02|0.084|-1.18%
2013-12-03|0.08|-4.76%
2013-12-04|0.081|1.25%
2013-12-05|0.081|0.00%
2013-12-06|0.081|0.00%
2013-12-07|0.083|2.47%
2013-12-09|0.08|-3.61%
2013-12-10|0.08|0.00%
2013-12-11|0.08|0.00%
2013-12-12|0.08|0.00%
2013-12-13|0.08|0.00%
2013-12-16|0.079|-1.25%
2013-12-17|0.079|0.00%
2013-12-18|0.08|1.27%
2013-12-19|0.081|1.25%
2013-12-20|0.083|2.47%
2013-12-24|0.084|1.20%
2013-12-25|0.085|1.19%
2013-12-26|0.086|1.18%
2013-12-27|0.085|-1.16%
2013-12-30|0.084|-1.18%
2014-01-06|0.081|-3.57%
2014-01-07|0.084|3.70%
2014-01-08|0.084|0.00%
2014-01-09|0.084|0.00%
2014-01-10|0.083|-1.19%
2014-01-14|0.081|-2.41%
2014-01-15|0.084|3.70%
2014-01-16|0.085|1.19%
2014-01-17|0.084|-1.18%
2014-01-20|0.085|1.19%
2014-01-21|0.085|0.00%
2014-01-22|0.085|0.00%
2014-01-23|0.083|-2.35%
2014-01-24|0.084|1.20%
2014-01-27|0.084|0.00%
2014-01-28|0.083|-1.19%
2014-01-29|0.084|1.20%
2014-01-30|0.084|0.00%
2014-01-31|0.084|0.00%
2014-02-03|0.083|-1.19%
2014-02-04|0.086|3.61%
2014-02-05|0.084|-2.33%
2014-02-06|0.084|0.00%
2014-02-07|0.082|-2.38%
2014-02-10|0.075|-8.54%
2014-02-12|0.073|-2.67%
2014-02-13|0.073|0.00%
2014-02-14|0.073|0.00%
2014-02-17|0.069|-5.48%
2014-02-18|0.073|5.80%
2014-02-19|0.079|8.22%
2014-02-20|0.078|-1.27%
2014-02-21|0.073|-6.41%
2014-02-24|0.078|6.85%
2014-02-25|0.074|-5.13%
2014-02-26|0.077|4.05%
2014-02-27|0.074|-3.90%
2014-02-28|0.062|-16.22%
2014-03-03|0.076|22.58%
2014-03-04|0.073|-3.95%
2014-03-05|0.071|-2.74%
2014-03-06|0.07|-1.41%
2014-03-07|0.068|-2.86%
2014-03-09|0.066|-2.94%
2014-03-10|0.066|0.00%
2014-03-11|0.068|3.03%
2014-03-12|0.063|-7.35%
2014-03-13|0.067|6.35%
2014-03-14|0.062|-7.46%
2014-03-17|0.058|-6.45%
2014-03-18|0.054|-6.90%
2014-03-19|0.05|-7.41%
2014-03-20|0.065|30.00%
